./landscapes/forest/15349440233_172524009a.jpg,disgust joy anticipation joy surprise joy trust
./landscapes/mountain/14143475376_f27abd4453.jpg,joy disgust fear anticipation joy
./landscapes/ocean/4065076549_7a14284ce2.jpg,disgust joy disgust joy surprise joy trust
./landscapes/forest/37264174012_9cdae8964e.jpg,anticipation disgust sadness joy trust joy trust
./landscapes/city/2050402831_a9db92b3fb.jpg,joy surprise joy trust anticipation disgust joy
./landscapes/lake/34035234843_df36041cca.jpg,joy trust joy trust joy trust
./landscapes/field/14694648492_2dd90c7a94.jpg,fear joy surprise trust sadness
./landscapes/forest/25031710726_3c71767721.jpg,joy anticipation fear surprise disgust fear sadness
./landscapes/mountain/403536345_eba051cdbd.jpg,joy joy fear sadness
./landscapes/road/4898436871_8e54d02144.jpg,anticipation joy fear sadness joy trust
./landscapes/mountain/252690617_e5bfc96f91.jpg,anticipation joy trust joy
./landscapes/road/5491926052_8a7e7d5955.jpg,joy none trust
./landscapes/road/5233774723_c99e31cfa1.jpg,anticipation fear joy surprise joy trust trust
./landscapes/forest/6716179549_ce91b1507e.jpg,joy anticipation fear surprise disgust joy
./landscapes/city/7478239096_ef3d8abcc1.jpg,fear anticipation fear sadness trust
./landscapes/ocean/6329890184_c138c2a975.jpg,anticipation fear anticipation joy fear surprise
./landscapes/field/2549889811_e5eca0ea26.jpg,anger fear anticipation fear sadness anger anticipation fear sadness
./landscapes/forest/25719171710_78dbf22176.jpg,anticipation fear joy anticipation fear
./landscapes/forest/54373497_e2cd0da424.jpg,joy trust anticipation trust
./landscapes/road/5035889274_d5f6dfa39d.jpg,joy trust anticipation surprise trust anticipation fear sadness
./landscapes/road/9203296836_e4e9dec0cb.jpg,fear sadness anticipation fear anticipation fear sadness
./landscapes/forest/122803098_44a6603964.jpg,anger fear sadness disgust fear sadness disgust fear sadness
./landscapes/road/6586449965_6720f58cec.jpg,joy trust anticipation fear sadness disgust fear joy surprise
./landscapes/forest/9242993341_67ff50497c.jpg,anger disgust joy disgust sadness joy surprise trust
./landscapes/forest/8746437486_b7f50cfa66.jpg,anticipation fear sadness trust joy anticipation joy surprise
./landscapes/city/3298293136_700663861a.jpg,joy trust joy trust joy trust
./landscapes/forest/24706093212_453bdb5607.jpg,anticipation fear sadness disgust joy joy trust
./landscapes/road/4712429808_cac6483202.jpg,anticipation fear sadness trust anticipation fear sadness anticipation joy surprise trust
./landscapes/mountain/2760716824_4510ec088e.jpg,anticipation joy joy trust anger fear
./landscapes/city/9124097373_eb699e55d8.jpg,anticipation joy surprise trust disgust fear fear
./landscapes/field/14488679251_353f19103d.jpg,anticipation joy surprise trust joy trust
./landscapes/ocean/3117205685_f4263f45f0.jpg,anger anticipation sadness anticipation fear sadness sadness
./landscapes/forest/27801525630_b20fcf565e.jpg,anticipation fear joy joy surprise trust
./landscapes/road/4646922066_ec09db3746.jpg,disgust joy sadness anger joy joy
./landscapes/road/4812220178_f3caa3f57f.jpg,disgust sadness trust anticipation fear anticipation fear sadness
./landscapes/forest/27825968103_2e950ebe6b.jpg,fear joy trust joy trust
./landscapes/forest/16293582339_b8342da8dd.jpg,fear surprise joy joy trust
./landscapes/road/8168095320_1a2108f657.jpg,anticipation fear trust surprise
./landscapes/ocean/1093415023_41f1f5a67e.jpg,sadness disgust sadness trust sadness surprise
./landscapes/road/19727658521_bc9158f80c.jpg,disgust sadness joy sadness surprise
./landscapes/ocean/2721050884_242a26b54e.jpg,anticipation joy sadness surprise trust joy trust
./landscapes/ocean/4317624165_03615213ac.jpg,joy trust joy surprise trust joy trust
./landscapes/road/6070124023_84a78ee4f1.jpg,sadness joy joy trust
./landscapes/mountain/3531418181_a98df28de8.jpg,disgust sadness joy trust
./landscapes/mountain/14291892698_50d7b6d28c.jpg,joy anger joy
./landscapes/lake/222765686_a39edb88a5.jpg,joy joy trust joy trust
./landscapes/mountain/14473766641_74f01c210a.jpg,joy anger disgust sadness anticipation joy trust
./landscapes/city/8662091067_d68482de0a.jpg,joy joy trust joy trust
./landscapes/field/3297427115_75098d0dd8.jpg,joy trust joy trust joy trust
./landscapes/ocean/15855438435_ab32003933.jpg,fear sadness anger anticipation disgust sadness anger anticipation fear
./landscapes/forest/26374689114_f22a940e1b.jpg,joy joy trust joy trust
./landscapes/lake/6293336391_01d623409d.jpg,sadness anticipation disgust joy surprise
./landscapes/ocean/15636366325_c565286f00.jpg,joy anticipation fear sadness joy trust
./landscapes/road/2923968663_5ca893a282.jpg,sadness fear sadness anger anticipation disgust sadness
./landscapes/lake/14011775961_7361734f4d.jpg,none fear sadness joy trust
./landscapes/lake/806501765_b3d1fef0da.jpg,anticipation joy disgust sadness surprise joy
./landscapes/mountain/3601420412_9b4d8d4205.jpg,fear surprise anticipation disgust sadness disgust joy sadness trust
./landscapes/ocean/32972771386_cc80fdce45.jpg,anticipation joy anger anticipation surprise joy
./landscapes/field/223184475_4abb62b705.jpg,anger fear sadness sadness fear sadness
./landscapes/forest/5744055954_57e80793de.jpg,fear surprise joy anticipation disgust
./landscapes/forest/37635611972_872d539198.jpg,joy joy joy trust
./landscapes/ocean/8197558177_5f105cfcdf.jpg,joy anger disgust joy joy trust
./landscapes/lake/37385212045_8b85bc59fb.jpg,anticipation surprise anticipation joy surprise trust joy surprise trust
./landscapes/forest/8705694526_67faceac1c.jpg,anticipation fear joy trust sadness
./landscapes/ocean/1674160259_0bc0c0227e.jpg,sadness surprise trust anticipation fear anticipation surprise
./landscapes/field/3623110550_e09a8b1026.jpg,joy joy trust joy trust
./landscapes/city/8245633859_48d8dcd569.jpg,anticipation fear surprise anticipation fear surprise anger fear
./landscapes/lake/12400540463_1410745ec5.jpg,anticipation joy surprise joy surprise
./landscapes/field/2600818558_dca5b93a12.jpg,surprise joy anticipation
./landscapes/forest/22319159455_885f606545.jpg,disgust sadness anticipation fear sadness joy trust
./landscapes/road/2483661331_fd2b8b10c4.jpg,joy anticipation fear anger sadness
./landscapes/mountain/6976854336_a9fb0fb83a.jpg,disgust sadness joy trust
./landscapes/mountain/7480873144_a3c53a85e7.jpg,anticipation disgust joy trust anger anticipation sadness anticipation fear sadness
./landscapes/city/37785486192_b9bf498005.jpg,trust trust anger anticipation fear
./landscapes/city/14353967752_44b0a4e1b7.jpg,anger disgust fear sadness anticipation fear sadness
./landscapes/forest/28178115391_600ec18aaa.jpg,none none none
./landscapes/road/2832004246_da4b5ff3c8.jpg,joy fear fear
./landscapes/forest/28141848465_80c5e54a45.jpg,joy joy trust none
./landscapes/ocean/1244708523_83c05e757a.jpg,joy joy trust anger
./landscapes/ocean/15793892925_d41dff75b3.jpg,joy joy joy trust
./landscapes/mountain/2522648456_221e15ef70.jpg,joy joy anticipation surprise
./landscapes/lake/7583944582_10d01da2c9.jpg,joy surprise trust fear anticipation fear sadness
./landscapes/forest/7818429404_de196a4b2b.jpg,fear joy trust disgust sadness trust joy
./landscapes/road/4840430235_0d04a8c7f1.jpg,joy fear sadness surprise trust anger disgust
./landscapes/road/3691362307_9e648d3539.jpg,disgust sadness joy anticipation disgust joy sadness
./landscapes/lake/2087892737_25c0ef5049.jpg,anticipation fear sadness trust
./landscapes/road/25475423886_9a749f0b74.jpg,joy sadness disgust joy anticipation fear sadness
./landscapes/forest/36469526764_4ba6cee8f7.jpg,joy joy joy
./landscapes/city/8270763427_70a17737ed.jpg,joy anticipation surprise
./landscapes/lake/15983681202_e12f0ed3a0.jpg,anger disgust sadness disgust sadness surprise anticipation fear sadness
./landscapes/road/14909238446_dafce69d03.jpg,anticipation joy sadness sadness joy sadness
./landscapes/forest/22319098485_4c679ae25d.jpg,anticipation joy joy joy trust
./landscapes/forest/27615460074_22c6d85ea0.jpg,disgust surprise joy joy
./landscapes/field/3602354208_d849a5ffbf.jpg,joy anticipation surprise joy surprise trust
./landscapes/forest/4695141203_a7f8a10398.jpg,sadness disgust fear joy fear
./landscapes/field/6184679157_d1c980f5a9.jpg,fear joy surprise joy trust surprise fear joy trust
./landscapes/field/9509637116_9cc564d0c6.jpg,joy joy anticipation fear sadness
./landscapes/ocean/7717993282_19d52e32e9.jpg,joy anticipation disgust joy sadness fear
./landscapes/ocean/7944957846_d2fe9ca60b.jpg,joy trust anticipation fear joy trust
./landscapes/mountain/2757988248_0b4aaf4a54.jpg,anger fear joy surprise joy anger joy
./landscapes/city/12341406463_c422a312d2.jpg,anticipation surprise anticipation trust anticipation fear sadness surprise
./landscapes/mountain/4477849980_258b409854.jpg,joy joy surprise trust joy
./landscapes/city/10010664593_8d5cfe0d9f.jpg,joy surprise joy anticipation surprise trust
./landscapes/lake/5845013274_78dd441cff.jpg,sadness sadness sadness
./landscapes/forest/37415705830_2788bae82d.jpg,joy trust joy trust joy surprise trust
./landscapes/lake/7291791498_81dcdbb10d.jpg,fear sadness trust anticipation sadness
./landscapes/mountain/7670649926_fe44491825.jpg,joy anticipation fear sadness disgust fear
./landscapes/lake/3635267805_ba1bf559c9.jpg,joy trust joy joy trust
./landscapes/lake/20146097713_de4de6d4ff.jpg,joy trust joy trust anticipation fear sadness
./landscapes/road/5674546721_a2e61e2ff0.jpg,joy anticipation surprise joy trust
./landscapes/mountain/10745290383_97eb4c6544.jpg,disgust joy anticipation joy trust joy
./landscapes/road/5547552978_2e79788449.jpg,anticipation fear none disgust sadness
./landscapes/road/32985277234_eba638fd3d.jpg,fear joy joy surprise
./landscapes/forest/21883641753_859f54a065.jpg,joy anticipation disgust joy joy trust
./landscapes/forest/4762994426_4a2bde3162.jpg,anticipation joy surprise trust surprise anticipation fear surprise
./landscapes/lake/9310399784_cbddf220aa.jpg,joy joy surprise anticipation sadness
./landscapes/forest/26241119250_dedbb0be8a.jpg,disgust surprise joy trust joy trust
./landscapes/lake/6477702759_fe32db1927.jpg,joy trust anticipation joy trust
./landscapes/mountain/19432506638_aa8de04fce.jpg,anticipation fear joy surprise anticipation fear fear joy
./landscapes/forest/37852167661_66c8288294.jpg,none anticipation surprise fear joy
./landscapes/city/10811696816_9b8f9597a2.jpg,anticipation trust anticipation joy surprise trust
./landscapes/city/8623354935_bb4a55bda9.jpg,joy joy trust joy
./landscapes/forest/28063736211_9321570bbd.jpg,joy surprise anticipation fear trust joy trust
./landscapes/forest/393367322_1e326043da.jpg,fear disgust sadness joy trust
./landscapes/forest/24567355410_00e7c74df8.jpg,joy trust fear trust fear
./landscapes/road/15354353922_054dae48bb.jpg,disgust joy joy trust
./landscapes/mountain/7181124304_18ed15c729.jpg,joy trust anticipation fear joy
./landscapes/field/2494510305_ecfd2c7437.jpg,joy joy trust anticipation joy trust
./landscapes/lake/8195842754_5512466608.jpg,fear joy trust disgust
./landscapes/road/6031037937_0ca1c2f897.jpg,anticipation fear anger fear sadness surprise joy trust
./landscapes/road/6290013952_3079104b1f.jpg,fear sadness joy trust anticipation fear sadness
./landscapes/city/24221683488_8ea7fbbd56.jpg,sadness anticipation sadness anticipation joy trust
./landscapes/lake/6293324387_ac6d91d5a8.jpg,fear surprise joy fear sadness
./landscapes/road/14334600072_2fb9e77f5a.jpg,anger disgust sadness surprise joy trust
./landscapes/mountain/1558750174_a491f86e18.jpg,disgust fear joy joy joy
./landscapes/forest/5879131926_e2a562bb47.jpg,disgust joy joy anticipation disgust joy surprise
./landscapes/ocean/14216239931_eb529578c4.jpg,joy surprise trust joy trust joy
./landscapes/mountain/2759884371_e98eb919fe.jpg,joy anticipation fear anticipation fear sadness
./landscapes/mountain/23978261568_30bbdb012d.jpg,fear sadness disgust joy surprise trust sadness surprise trust
./landscapes/forest/6174080884_99845ba696.jpg,joy anticipation fear joy
./landscapes/forest/81888079_941b1c20b9.jpg,fear sadness surprise joy trust anticipation fear sadness
./landscapes/forest/10892565833_4f287e1f10.jpg,disgust fear joy joy trust
./landscapes/road/23638645864_9f450b30f1.jpg,anticipation fear surprise joy trust none
./landscapes/field/170426983_6287616097.jpg,joy trust joy trust joy trust
./landscapes/ocean/7618117094_c2abb0a17a.jpg,joy anticipation joy surprise trust anticipation fear
./landscapes/field/5952303941_0164590e3c.jpg,joy disgust anticipation fear surprise
./landscapes/mountain/25787231595_9ed681675e.jpg,anger joy fear sadness surprise anticipation joy
./landscapes/field/27969477829_02171f38aa.jpg,joy trust joy joy
./landscapes/lake/7903662718_4a23603bbe.jpg,anger fear joy trust
./landscapes/road/5395070404_ebb98bfb65.jpg,anger fear sadness joy anticipation fear sadness
./landscapes/road/2911930733_d3fe3849fb.jpg,anger anticipation fear sadness surprise
./landscapes/ocean/9710835955_36ab446fd9.jpg,disgust sadness joy joy trust
./landscapes/forest/25705961511_d1f3e1814d.jpg,sadness joy disgust sadness
./landscapes/mountain/5781798602_ff156da28f.jpg,anticipation anticipation trust joy trust
./landscapes/mountain/7729820954_ba8fd75fd9.jpg,anticipation fear disgust fear sadness joy trust
./landscapes/lake/505145129_68f7707a9b.jpg,sadness anticipation joy trust joy surprise trust
./landscapes/city/384541923_f5b2a9ef5d.jpg,joy trust none anticipation joy surprise trust
./landscapes/mountain/15664064173_12bf5d7cc6.jpg,sadness anticipation joy trust anticipation fear sadness
./landscapes/forest/18158683_ce72a5bac5.jpg,disgust sadness anger disgust fear sadness fear
./landscapes/field/4473091288_197c5f8974.jpg,joy surprise trust anticipation joy surprise joy surprise trust
./landscapes/lake/12940450_150ec27ae5.jpg,fear sadness sadness anticipation fear surprise
./landscapes/ocean/8617596667_62c98de6e1.jpg,disgust joy anger anticipation disgust fear joy
./landscapes/mountain/24313439537_cb854df2f0.jpg,sadness anger fear sadness surprise fear sadness
./landscapes/forest/5986520362_84b7eba8bc.jpg,fear fear anticipation fear sadness
./landscapes/road/31687486811_b489b0fc20.jpg,anticipation joy trust anger joy sadness
./landscapes/forest/13193044613_345bf475bd.jpg,joy anger disgust sadness
./landscapes/city/6641541547_fc2b8f6d5d.jpg,anticipation trust fear joy surprise
./landscapes/forest/3557104407_51c164e177.jpg,anticipation fear joy disgust joy
./landscapes/forest/7774787372_38bf65cf11.jpg,disgust fear joy surprise anger anticipation joy
./landscapes/ocean/6808710487_e691d65c47.jpg,sadness fear sadness fear
./landscapes/road/4864156729_707d1ff4df.jpg,joy joy disgust joy
./landscapes/mountain/3818254421_067d6d3953.jpg,fear joy joy surprise joy trust
./landscapes/forest/5744009672_602b549457.jpg,disgust joy fear sadness joy trust
./landscapes/field/6053359205_ddbc05b71f.jpg,sadness anticipation fear anticipation
